4.51460857941365,8.800081173748595,12.187721793665528
9.52127705859415,9.046372299103556,7.538647163701359
10.328011431695463,13.11316899435341,9.6402084307586
11.772866608600985,15.548016679688704,9.060102957928775
9.122136210925582,10.371944010960373,8.221364652381187
7.421321500004934,13.031945861697444,6.7432852410793505
8.479601599119942,12.04671509477284,11.846113889828457
10.659264065039384,10.03119327071058,13.839091577786865
7.2579211128536425,8.033863899149239,14.914345705620587
16.514747040413038,9.107334139155947,16.117264029620042
13.507880395192627,11.010469462625718,12.596334362618764
16.451039433637785,10.590138769656182,15.39600220103911
10.035040755601248,12.185092048074688,18.176728825044
13.218532777350378,9.91497542720468,14.45806898413346
15.410633387725495,15.949261375927705,15.144354368882217
16.801818044010343,13.614246847705516,15.938214819733972
15.56937663303147,14.017976482175197,10.998482418306567
9.303133951035601,14.125389097470869,14.598827184686076
16.758800105568397,16.716240811781994,16.56944696974898
15.000133507618216,11.220558622845317,12.141685127487925
