4.51460857941365,8.800081173748595
9.52127705859415,9.046372299103556
10.328011431695463,13.11316899435341
11.772866608600985,15.548016679688704
9.122136210925582,10.371944010960373
7.421321500004934,13.031945861697444
8.479601599119942,12.04671509477284
10.659264065039384,10.03119327071058
7.2579211128536425,8.033863899149239
16.514747040413038,9.107334139155947
13.507880395192627,11.010469462625718
16.451039433637785,10.590138769656182
10.035040755601248,12.185092048074688
13.218532777350378,9.91497542720468
15.410633387725495,15.949261375927705
16.801818044010343,13.614246847705516
15.56937663303147,14.017976482175197
9.303133951035601,14.125389097470869
16.758800105568397,16.716240811781994
15.000133507618216,11.220558622845317
