1.0,7.119487666133845,11.757734315379825,11.463358046282837
1.0,13.679288721470474,8.98683071104469,6.045238633317639
1.0,11.392908043524484,8.550701989219867,8.918866077162852
1.0,11.956249365718802,1.9929866665800855,9.176729422277738
1.0,9.13594982880009,8.683963531244746,10.109156990829572
1.0,11.957571269566392,9.848396545921798,11.372102389787152
1.0,11.238844863519073,9.872679106185224,10.796230696947031
1.0,8.967197811359544,9.170261827850249,16.492896971356316
1.0,10.996201419886212,7.872044937934815,9.9338117343091
1.0,7.688977501675563,10.933874550702289,7.488644639004594
1.0,11.952360295407026,8.537759280723364,8.57704282526918
1.0,14.103276718487981,9.384666674825311,13.72210662146031
1.0,9.534613938866626,9.776819087614518,8.041679074469464
1.0,11.437487909827958,10.20591001118286,11.106390420532096
1.0,12.36911993320895,6.198721926987364,8.059931598044237
1.0,10.125078229527148,9.809507753989516,11.581256556170674
1.0,6.4240732593904,9.675458462041505,7.104945348007215
1.0,15.511043179059786,15.864489132531073,10.751720949479093
1.0,3.8387500375928836,8.59978941238722,14.072382414851564
1.0,13.617959591209267,15.214654189989538,9.446874418818235
1.0,6.344932315000708,15.092591049941099,4.080073291725654
1.0,13.591490091516423,11.249790155299907,11.632873417166763
1.0,9.013173811875646,12.875639243830802,6.133033416655883
1.0,8.22351187314577,8.222484034770186,8.748354106984987
1.0,11.097666237098467,10.36052585582455,6.712375797632343
1.0,10.806644464830065,9.999851838217557,13.196994073425149
1.0,13.138910669044575,7.2655355280868115,14.554437645298126
1.0,13.74269215511409,7.188855960398139,5.588743081065626
1.0,10.17717136568045,12.38347059263894,11.857454083730286
1.0,11.181429985542795,13.555595371827419,10.986448542574019
1.0,7.6704564134157405,16.068522522412593,11.923096433450738
1.0,9.713463321711398,12.23117658613077,8.11040916016824
1.0,12.658475233431854,4.880347917060252,9.487131501629495
1.0,9.18791726246808,11.495526518932646,4.909062752257106
1.0,8.373370273590492,11.732902026434543,9.440840954207962
1.0,5.749520419638702,12.642171730255903,5.969918982520696
1.0,11.646675699434939,7.850559624083603,8.39443806964414
1.0,6.750665798219299,10.862547051484405,13.604713014853115
1.0,10.733196149014192,14.469173866074058,6.389050498042088
1.0,3.0981419224434648,10.166273089510742,10.548679637869933
1.0,12.982514157218958,3.860169629190376,13.371746636749863
1.0,12.676118885823882,12.496085491164063,9.80183917452475
1.0,7.84653389551795,13.632978359981568,7.993479660340551
1.0,14.412545447476388,9.868299304793316,10.665395956337116
1.0,3.9499022032302182,14.317987071095036,12.773632989991967
1.0,4.684602134816373,10.120680772994623,9.813439472356736
1.0,7.142596245933513,7.964875288123352,6.414581497817135
1.0,14.53129118382322,12.20162926594677,10.368317003701703
1.0,10.17031817444604,8.806813490397714,9.707694665864663
1.0,9.962031327414937,9.312730023636576,12.127421932727048
2.0,16.622173744598374,14.788565066031444,13.404124762407404
2.0,13.450681607993836,10.665058014929613,14.889798519010796
2.0,14.283759121400296,15.052320841681821,14.90770168478758
2.0,20.698068744555712,15.50854374862148,15.344613294633888
2.0,12.069453913609506,12.875725926298138,14.368622537626871
2.0,15.692880831737543,16.72267585165695,17.87559833157709
