1.0,7.119487666133845,11.757734315379825
1.0,13.679288721470474,8.98683071104469
1.0,11.392908043524484,8.550701989219867
1.0,11.956249365718802,1.9929866665800855
1.0,9.13594982880009,8.683963531244746
1.0,11.957571269566392,9.848396545921798
1.0,11.238844863519073,9.872679106185224
1.0,8.967197811359544,9.170261827850249
1.0,10.996201419886212,7.872044937934815
1.0,7.688977501675563,10.933874550702289
1.0,11.952360295407026,8.537759280723364
1.0,14.103276718487981,9.384666674825311
1.0,9.534613938866626,9.776819087614518
1.0,11.437487909827958,10.20591001118286
1.0,12.36911993320895,6.198721926987364
1.0,10.125078229527148,9.809507753989516
1.0,6.4240732593904,9.675458462041505
1.0,15.511043179059786,15.864489132531073
1.0,3.8387500375928836,8.59978941238722
1.0,13.617959591209267,15.214654189989538
1.0,6.344932315000708,15.092591049941099
1.0,13.591490091516423,11.249790155299907
1.0,9.013173811875646,12.875639243830802
1.0,8.22351187314577,8.222484034770186
1.0,11.097666237098467,10.36052585582455
1.0,10.806644464830065,9.999851838217557
1.0,13.138910669044575,7.2655355280868115
1.0,13.74269215511409,7.188855960398139
1.0,10.17717136568045,12.38347059263894
1.0,11.181429985542795,13.555595371827419
1.0,7.6704564134157405,16.068522522412593
1.0,9.713463321711398,12.23117658613077
1.0,12.658475233431854,4.880347917060252
1.0,9.18791726246808,11.495526518932646
1.0,8.373370273590492,11.732902026434543
1.0,5.749520419638702,12.642171730255903
1.0,11.646675699434939,7.850559624083603
1.0,6.750665798219299,10.862547051484405
1.0,10.733196149014192,14.469173866074058
1.0,3.0981419224434648,10.166273089510742
1.0,12.982514157218958,3.860169629190376
1.0,12.676118885823882,12.496085491164063
1.0,7.84653389551795,13.632978359981568
1.0,14.412545447476388,9.868299304793316
1.0,3.9499022032302182,14.317987071095036
1.0,4.684602134816373,10.120680772994623
1.0,7.142596245933513,7.964875288123352
1.0,14.53129118382322,12.20162926594677
1.0,10.17031817444604,8.806813490397714
1.0,9.962031327414937,9.312730023636576
2.0,16.622173744598374,14.788565066031444
2.0,13.450681607993836,10.665058014929613
2.0,14.283759121400296,15.052320841681821
2.0,20.698068744555712,15.50854374862148
2.0,12.069453913609506,12.875725926298138
2.0,15.692880831737543,16.72267585165695
2.0,14.519386553366244,23.373042779949323
2.0,19.737506856605158,13.990175162692077
2.0,16.21982457111596,13.014042974083889
2.0,9.707446560202227,19.3593468920445
2.0,13.370066196087183,12.968692317995602
2.0,22.064982747610912,14.291050710930469
2.0,17.578695656539857,15.923070599152481
2.0,12.635255509831513,16.969860916388296
2.0,8.68420077079124,7.687778674683045
2.0,21.532843134001055,12.874519833813585
2.0,12.743234786785472,17.602376966847928
2.0,11.707798919994694,13.154880024609268
2.0,12.942498869663442,10.255419648057181
2.0,15.148830173917478,12.15714268735882
2.0,19.630304877557844,14.369045923968255
2.0,14.194315841754177,13.963664204143933
2.0,13.520472675431394,18.48846498326049
2.0,15.148805010686498,14.77406852527557
2.0,11.75606018245347,10.336013607262679
2.0,9.550041478711218,16.891584973192586
2.0,14.562207730588671,10.29527979582123
2.0,12.63193800256803,16.14447251344677
2.0,11.374171002186358,8.733353190979143
2.0,14.400851287082201,16.17421811777524
2.0,11.991381776849135,15.817688912152375
2.0,16.66649928299095,16.86967293106128
2.0,14.345083985486285,13.36204470360862
2.0,14.393085868383082,18.625023780730743
2.0,14.4914902784938,11.735664287033941
2.0,16.963624506263308,15.044408995205622
2.0,16.087728654612786,17.595747581189542
2.0,17.641187239424504,11.196256831015768
2.0,17.88915824210804,12.041512863401895
2.0,10.53383568762382,15.291651744117553
2.0,13.019503770881606,16.23428835598223
2.0,13.571080119329382,14.568809622514848
2.0,16.85332043724147,16.313470538726385
2.0,16.30104943267024,16.388535520534855
2.0,14.191918388721819,12.999954660679698
2.0,14.454277732203266,16.218693314074027
2.0,17.200965770547434,11.544635152340412
2.0,13.479049812923853,14.595737440320434
2.0,13.882415392408484,14.385764376826616
2.0,16.774705166939977,17.578153454758034
